review_id,review,rating,date,source,bank,sentiment_label,sentiment_score,normalized_sentiment,final_sentiment,identified_theme
168,Mamma Husen,2,2025-10-11,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9694636464118958,0.9694636464118958,Positive,General/Other
169,ok,5,2025-10-11,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
170,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3,2025-10-11,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9932369589805603,-0.9932369589805603,Negative,Transaction Performance
171,good,5,2025-10-10,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
172,exceptional application from others bank,5,2025-10-10,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9996663331985474,0.9996663331985474,Positive,General/Other
173,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",4,2025-10-10,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9849932193756104,-0.9849932193756104,Negative,General/Other
174,good👍👍👍😊😊😊,5,2025-10-10,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
175,really good app,5,2025-10-10,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998643398284912,0.9998643398284912,Positive,General/Other
176,smart bank CBE,5,2025-10-10,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9971417784690857,0.9971417784690857,Positive,General/Other
177,Ali urgesa11,3,2025-10-09,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9212201833724976,-0.9212201833724976,Negative,General/Other
178,it's good,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998360872268677,0.9998360872268677,Positive,General/Other
179,Good apps,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998608827590942,0.9998608827590942,Positive,General/Other
180,good,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
181,password በጣት አሻራ ቢኖረው መልካም ነበር,4,2025-10-09,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.8905712962150574,-0.8905712962150574,Negative,Account Access Issues
182,good,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
183,best app i ever seen,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.999450147151947,0.999450147151947,Positive,General/Other
184,it's game changing in financial system,4,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9973504543304443,0.9973504543304443,Positive,General/Other
185,"z,MKT 20_._!8+⅓⅕😘r",1,2025-10-09,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9171797037124634,-0.9171797037124634,Negative,General/Other
186,will good updating,5,2025-10-09,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998600482940674,0.9998600482940674,Positive,General/Other
187,"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9994321465492249,-0.9994321465492249,Negative,General/Other
188,why removing screenshot feature why?,2,2025-10-08,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9981147050857544,-0.9981147050857544,Negative,General/Other
189,very good application! thank you all who participate!,5,2025-10-08,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998753070831299,0.9998753070831299,Positive,General/Other
190,application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998462200164795,0.9998462200164795,Positive,General/Other
191,user compatible app!,5,2025-10-08,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9933547973632812,0.9933547973632812,Positive,General/Other
192,"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",3,2025-10-07,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9972966313362122,-0.9972966313362122,Negative,Account Access Issues
193,what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998732805252075,0.9998732805252075,Positive,General/Other
194,Our Commercial Bank of Ethiopia is Good !,5,2025-10-06,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998595714569092,0.9998595714569092,Positive,General/Other
195,Asledin Ibsa,5,2025-10-06,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9360380172729492,0.9360380172729492,Positive,General/Other
196,terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9996823072433472,-0.9996823072433472,Negative,Transaction Performance
197,my bank,5,2025-10-05,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.8459096550941467,-0.8459096550941467,Negative,General/Other
198,Data,5,2025-10-04,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.961766242980957,0.961766242980957,Positive,General/Other
199,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9996047616004944,-0.9996047616004944,Negative,General/Other
200,excellent app with lots of features,5,2025-10-04,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998672008514404,0.9998672008514404,Positive,General/Other
201,very good 👍 mobile banking,5,2025-10-04,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998119473457336,0.9998119473457336,Positive,General/Other
202,so special,5,2025-10-04,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998575448989868,0.9998575448989868,Positive,General/Other
203,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9492278099060059,-0.9492278099060059,Negative,General/Other
204,woow cbe,5,2025-10-03,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.8725981712341309,0.8725981712341309,Positive,General/Other
205,cbe the best bank app,4,2025-10-03,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9993187189102173,0.9993187189102173,Positive,General/Other
206,This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998519420623779,0.9998519420623779,Positive,General/Other
207,Rijalufaris,5,2025-10-02,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.6782292127609253,0.6782292127609253,Positive,General/Other
208,its Best app But i hate the Repeatedly update request,5,2025-10-02,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9902864098548889,-0.9902864098548889,Negative,General/Other
209,good app,5,2025-10-02,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998493194580078,0.9998493194580078,Positive,General/Other
210,imoo,3,2025-10-02,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9941620230674744,0.9941620230674744,Positive,General/Other
211,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9915568828582764,0.9915568828582764,Positive,General/Other
212,screen shoot always not allowed why?,5,2025-10-02,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9965750575065613,-0.9965750575065613,Negative,General/Other
213,enkorabetalen,5,2025-10-01,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.909995436668396,0.909995436668396,Positive,General/Other
214,good,5,2025-10-01,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
215,Gamada mahamadi,1,2025-10-01,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.7746042013168335,0.7746042013168335,Positive,General/Other
216,it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9974638223648071,-0.9974638223648071,Negative,General/Other
217,verfcasencod,5,2025-09-30,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.8742529153823853,-0.8742529153823853,Negative,General/Other
218,you can't get your own transaction history,1,2025-09-29,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9996032118797302,-0.9996032118797302,Negative,Transaction Performance
219,sintu,5,2025-09-29,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9596135020256042,-0.9596135020256042,Negative,General/Other
220,BEST,5,2025-09-28,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
221,Bank of Ethiopia,5,2025-09-28,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9304205179214478,0.9304205179214478,Positive,General/Other
222,"All most Good, but need improvement",5,2025-09-27,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.8200960159301758,-0.8200960159301758,Negative,General/Other
223,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998365640640259,0.9998365640640259,Positive,General/Other
224,poor app all of you guys delete CBE and download BOA,1,2025-09-27,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9997864365577698,-0.9997864365577698,Negative,General/Other
225,niceapp,5,2025-09-27,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998270869255066,0.9998270869255066,Positive,General/Other
226,good,5,2025-09-26,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
227,good,5,2025-09-25,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
228,good,5,2025-09-25,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
229,the best app of all,5,2025-09-25,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998633861541748,0.9998633861541748,Positive,General/Other
230,❤️,5,2025-09-25,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
231,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9988370537757874,-0.9988370537757874,Negative,"Account Access Issues, Reliability & Bugs"
232,Juhaar,5,2025-09-24,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.6955296993255615,-0.6955296993255615,Negative,General/Other
233,I am using CBE app very fantastic.,5,2025-09-24,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.999567449092865,0.999567449092865,Positive,General/Other
234,bist app tankyou,4,2025-09-23,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9962037205696106,-0.9962037205696106,Negative,General/Other
235,this is very useful and consistent app,5,2025-09-23,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998074173927307,0.9998074173927307,Positive,General/Other
236,"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998519420623779,0.9998519420623779,Positive,"Transaction Performance, Reliability & Bugs"
237,So good,5,2025-09-23,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.999841570854187,0.999841570854187,Positive,General/Other
238,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9990800619125366,-0.9990800619125366,Negative,General/Other
239,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9970171451568604,-0.9970171451568604,Negative,General/Other
240,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.7687889933586121,-0.7687889933586121,Negative,Transaction Performance
241,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,2025-09-21,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9989680051803589,-0.9989680051803589,Negative,Reliability & Bugs
242,very important app,4,2025-09-21,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9995480179786682,0.9995480179786682,Positive,General/Other
243,the best of all mobile banking in Ethiopia works perfectly fine,5,2025-09-21,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998689889907837,0.9998689889907837,Positive,General/Other
244,ok,5,2025-09-21,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
245,DANTRO BAND!!!,5,2025-09-21,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9943898320198059,0.9943898320198059,Positive,General/Other
246,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9983887672424316,0.9983887672424316,Positive,Transaction Performance
247,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,2025-09-20,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9951974749565125,-0.9951974749565125,Negative,Transaction Performance
248,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9981855750083923,-0.9981855750083923,Negative,General/Other
249,አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,5,2025-09-20,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9322325587272644,-0.9322325587272644,Negative,General/Other
250,asfaw damse,5,2025-09-19,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9871633052825928,-0.9871633052825928,Negative,General/Other
251,ok,5,2025-09-19,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
252,nice,5,2025-09-19,Google Play,Commercial Bank of Ethiopia,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
253,jabadhaa namatii tolataan,5,2025-09-19,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.962352991104126,-0.962352991104126,Negative,General/Other
254,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19,Google Play,Commercial Bank of Ethiopia,NEGATIVE,0.9511563181877136,-0.9511563181877136,Negative,User Interface & Experience
